rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,linedress,linedressed,problems,smooth,distraction,strategies,easier,similar,comments
null,,black_cross(without_color),508048,green,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
464,,rt_plussign_withcolor,508558,green,,,,50,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,509565,black_plus_sign,,,,null,,,1,0.975,,,,,,,,,,,,,,,,,,,
null,,color_black,509673,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),511675,black_plus_sign,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),512496,blue,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,513007,blue,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
1158,,rt_thecrossant_black,514200,black_plus_sign,,,,49,,,1,0.9753086419753086,,,,,,,,,,,,,,,,,,,
null,,color_black,514308,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),516326,black_plus_sign,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),517268,blue,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
419,,rt_plussign_withcolor,517780,blue,,,,49,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,518851,black_plus_sign,,,,null,,,1,0.975609756097561,,,,,,,,,,,,,,,,,,,
null,,color_black,518960,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),520963,black_plus_sign,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),521677,blue,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
436,,rt_plussign_withcolor,522189,blue,,,,49,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,523492,black_plus_sign,,,,null,,,1,0.9759036144578314,,,,,,,,,,,,,,,,,,,
null,,color_black,523601,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),525616,black_plus_sign,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),526190,green,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,526702,green,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
1254,,rt_thecrossant_black,528145,black_plus_sign,,,,50,,,1,0.9761904761904762,,,,,,,,,,,,,,,,,,,
null,,color_black,528253,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),530266,black_plus_sign,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),530902,green,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,531415,green,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
679,,rt_thecrossant_black,532808,black_plus_sign,,,,50,,,1,0.9764705882352941,,,,,,,,,,,,,,,,,,,
null,,color_black,532916,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),534929,black_plus_sign,,,,null,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),535500,green,,,,null,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,536007,green,,,,null,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
728,,rt_thecrossant_black,537456,black_plus_sign,,,,50,,,1,0.9767441860465116,,,,,,,,,,,,,,,,,,,
null,,color_black,537565,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),539578,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),540447,green,,,,null,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
466,,rt_plussign_withcolor,540958,green,,,,50,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,542100,black_plus_sign,,,,null,,,1,0.9770114942528736,,,,,,,,,,,,,,,,,,,
null,,color_black,542209,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),544221,black_plus_sign,,,,null,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),545026,blue,,,,null,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
461,,rt_plussign_withcolor,545538,blue,,,,49,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,546747,black_plus_sign,,,,null,,,1,0.9772727272727273,,,,,,,,,,,,,,,,,,,
null,,color_black,546856,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),548869,black_plus_sign,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),549409,green,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,549921,green,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
1901,,rt_thecrossant_black,551410,black_plus_sign,,,,50,,,1,0.9775280898876404,,,,,,,,,,,,,,,,,,,
null,,color_black,551517,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),553533,black_plus_sign,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),553967,blue,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,554478,blue,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
684,,rt_thecrossant_black,556072,black_plus_sign,,,,49,,,1,0.9777777777777777,,,,,,,,,,,,,,,,,,,
null,,color_black,556180,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),558191,black_plus_sign,,,,null,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),559091,green,,,,null,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
468,,rt_plussign_withcolor,559602,green,,,,50,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,560716,black_plus_sign,,,,null,,,1,0.978021978021978,,,,,,,,,,,,,,,,,,,
null,,color_black,560825,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),562841,black_plus_sign,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),563738,blue,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,564249,blue,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
1019,,rt_thecrossant_black,565363,black_plus_sign,,,,49,,,1,0.9782608695652174,,,,,,,,,,,,,,,,,,,
null,,color_black,565472,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),567477,black_plus_sign,,,,null,GW/globe.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),568426,green,,,,null,GW/globe.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,568938,green,,,,null,GW/globe.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
1174,,rt_thecrossant_black,570020,black_plus_sign,,,,50,,,1,0.978494623655914,,,,,,,,,,,,,,,,,,,
null,,color_black,570129,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),572131,black_plus_sign,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),572825,green,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,573335,green,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
1038,,rt_thecrossant_black,574663,black_plus_sign,,,,50,,,1,0.9787234042553191,,,,,,,,,,,,,,,,,,,
null,,color_black,574772,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),576797,black_plus_sign,,,,null,GW/globe.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),577739,green,,,,null,GW/globe.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,578253,green,,,,null,GW/globe.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
815,,rt_thecrossant_black,579327,black_plus_sign,,,,50,,,1,0.9789473684210527,,,,,,,,,,,,,,,,,,,
null,,color_black,579434,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),581438,black_plus_sign,,,,null,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),582197,blue,,,,null,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,582708,blue,,,,null,GW/basket.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
1049,,rt_thecrossant_black,583965,black_plus_sign,,,,49,,,1,0.9791666666666666,,,,,,,,,,,,,,,,,,,
null,,color_black,584073,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),586081,black_plus_sign,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),586718,blue,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,587230,blue,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
956,,rt_thecrossant_black,588608,black_plus_sign,,,,49,,,1,0.979381443298969,,,,,,,,,,,,,,,,,,,
null,,color_black,588715,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),590728,black_plus_sign,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),591547,green,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,592059,green,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
806,,rt_thecrossant_black,593265,black_plus_sign,,,,50,,,1,0.9795918367346939,,,,,,,,,,,,,,,,,,,
null,,color_black,593373,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),595391,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),595933,blue,,,,null,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,596442,blue,,,,null,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
961,,rt_thecrossant_black,597924,black_plus_sign,,,,49,,,1,0.9797979797979798,,,,,,,,,,,,,,,,,,,
null,,color_black,598031,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),600042,black_plus_sign,,,,null,GW/globe.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),600504,blue,,,,null,GW/globe.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,601018,blue,,,,null,GW/globe.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
927,,rt_thecrossant_black,602577,black_plus_sign,,,,49,,,1,0.98,,,,,,,,,,,,,,,,,,,
null,,color_black,602686,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),604699,black_plus_sign,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),605783,green,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,606295,green,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
636,,rt_thecrossant_black,607224,black_plus_sign,,,,50,,,1,0.9801980198019802,,,,,,,,,,,,,,,,,,,
null,,color_black,607331,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),609347,black_plus_sign,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),609765,blue,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,610279,blue,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
1238,,rt_thecrossant_black,611884,black_plus_sign,,,,49,,,1,0.9803921568627451,,,,,,,,,,,,,,,,,,,
null,,color_black,611992,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),614002,black_plus_sign,,,,null,GW/globe.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),614604,green,,,,null,GW/globe.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,615111,green,,,,null,GW/globe.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
542,,rt_thecrossant_black,616520,black_plus_sign,,,,50,,,1,0.9805825242718447,,,,,,,,,,,,,,,,,,,
null,,color_black,616629,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),618639,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),619693,blue,,,,null,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
466,,rt_plussign_withcolor,620204,blue,,,,49,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,621179,black_plus_sign,,,,null,,,1,0.9807692307692307,,,,,,,,,,,,,,,,,,,
null,,color_black,621287,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),623293,black_plus_sign,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),624300,green,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,624805,green,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
1152,,rt_thecrossant_black,625821,black_plus_sign,,,,50,,,1,0.9809523809523809,,,,,,,,,,,,,,,,,,,
null,,color_black,625935,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),627947,black_plus_sign,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),628554,blue,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
495,,rt_plussign_withcolor,629069,blue,,,,49,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,630483,black_plus_sign,,,,null,,,1,0.9811320754716981,,,,,,,,,,,,,,,,,,,
null,,color_black,630591,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),632604,black_plus_sign,,,,null,GW/gong.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),633053,green,,,,null,GW/gong.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,633563,green,,,,null,GW/gong.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
1153,,rt_thecrossant_black,635142,black_plus_sign,,,,50,,,1,0.9813084112149533,,,,,,,,,,,,,,,,,,,
null,,color_black,635249,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),637258,black_plus_sign,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),637861,blue,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
468,,rt_plussign_withcolor,638372,blue,,,,49,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,639784,black_plus_sign,,,,null,,,1,0.9814814814814815,,,,,,,,,,,,,,,,,,,
null,,color_black,639891,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),641906,black_plus_sign,,,,null,GW/globe.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),642945,blue,,,,null,GW/globe.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
510,,rt_plussign_withcolor,643457,blue,,,,49,GW/globe.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,644432,black_plus_sign,,,,null,,,1,0.981651376146789,,,,,,,,,,,,,,,,,,,
null,,color_black,644542,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),646558,black_plus_sign,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),647183,blue,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,647687,blue,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
1200,,rt_thecrossant_black,649082,black_plus_sign,,,,49,,,1,0.9818181818181818,,,,,,,,,,,,,,,,,,,
null,,color_black,649190,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),651200,black_plus_sign,,,,null,GW/hat.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),651959,green,,,,null,GW/hat.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
488,,rt_plussign_withcolor,652471,green,,,,50,GW/hat.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,653723,black_plus_sign,,,,null,,,1,0.9819819819819819,,,,,,,,,,,,,,,,,,,
null,,color_black,653829,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),655841,black_plus_sign,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),656369,blue,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,656879,blue,,,,null,GW/barrel.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
887,,rt_thecrossant_black,658366,black_plus_sign,,,,49,,,1,0.9821428571428571,,,,,,,,,,,,,,,,,,,
null,,color_black,658473,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),660476,black_plus_sign,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),660971,blue,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,661484,blue,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
657,,rt_thecrossant_black,663016,black_plus_sign,,,,49,,,1,0.9823008849557522,,,,,,,,,,,,,,,,,,,
null,,color_black,663125,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),665141,black_plus_sign,,,,null,GW/hat.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),665593,green,,,,null,GW/hat.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,666105,green,,,,null,GW/hat.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
705,,rt_thecrossant_black,667673,black_plus_sign,,,,50,,,1,0.9824561403508771,,,,,,,,,,,,,,,,,,,
null,,color_black,667783,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),669797,black_plus_sign,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),670496,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
424,,rt_plussign_withcolor,671009,green,,,,50,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,672323,black_plus_sign,,,,null,,,1,0.9826086956521739,,,,,,,,,,,,,,,,,,,
null,,color_black,672431,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),674449,black_plus_sign,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),675311,green,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,675822,green,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
829,,rt_thecrossant_black,676970,black_plus_sign,,,,50,,,1,0.9827586206896551,,,,,,,,,,,,,,,,,,,
null,,color_black,677078,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),679094,black_plus_sign,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),679837,green,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
458,,rt_plussign_withcolor,680350,green,,,,50,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,681622,black_plus_sign,,,,null,,,1,0.9829059829059829,,,,,,,,,,,,,,,,,,,
null,,color_black,681729,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),683739,black_plus_sign,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),684235,blue,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
508,,rt_plussign_withcolor,684744,blue,,,,49,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,686261,black_plus_sign,,,,null,,,1,0.9830508474576272,,,,,,,,,,,,,,,,,,,
null,,color_black,686369,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),688385,black_plus_sign,,,,null,GW/gong.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),688849,blue,,,,null,GW/gong.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,689360,blue,,,,null,GW/gong.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
672,,rt_thecrossant_black,690914,black_plus_sign,,,,49,,,1,0.9831932773109243,,,,,,,,,,,,,,,,,,,
null,,color_black,691024,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),693040,black_plus_sign,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),693800,blue,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,694312,blue,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
675,,rt_thecrossant_black,695580,black_plus_sign,,,,49,,,1,0.9833333333333333,,,,,,,,,,,,,,,,,,,
null,,color_black,695689,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),697703,black_plus_sign,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),698586,blue,,,,null,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
389,,rt_plussign_withcolor,699098,blue,,,,50,GW/teeth.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,700228,black_plus_sign,,,,49,,,0,0.9752066115702479,,,,,,,,,,,,,,,,,,,
null,,color_black,700338,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),702349,black_plus_sign,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),703208,blue,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,703711,blue,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,,,,,,
1186,,rt_thecrossant_black,704886,black_plus_sign,,,,49,,,1,0.9754098360655737,,,,,,,,,,,,,,,,,,,
null,,color_black,704994,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),707006,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),707749,green,,,,null,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
506,,rt_plussign_withcolor,708259,green,,,,49,GW/wheelchair.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,709531,black_plus_sign,,,,50,,,0,0.967479674796748,,,,,,,,,,,,,,,,,,,
null,,color_black,709639,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),711642,black_plus_sign,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),712522,green,,,,null,GW/camera.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
