rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,problems,smooth,distraction,strategies,easier,similar,comments
null,,black_cross(without_color),699729,,blue,,,,null,GW/leesburg.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
507.30000019073486,,rt_plussign_withcolor,700238,,blue,,,,49,GW/leesburg.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,701628,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,701730,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),704733,,black_plus_sign,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),705768,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
412,,rt_plussign_withcolor,706269,,yellow,,,,50,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,707237,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,707338,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),710340,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),711410,,blue,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
453.2999997138977,,rt_plussign_withcolor,711912,,blue,,,,49,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,712846,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,712947,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),715949,,black_plus_sign,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),716812,,yellow,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
410.3999996185303,,rt_plussign_withcolor,717314,,yellow,,,,50,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,718453,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,718555,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),721557,,black_plus_sign,,,,null,GW/shreveport.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),722109,,blue,,,,null,GW/shreveport.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
445.40000009536743,,rt_plussign_withcolor,722610,,blue,,,,49,GW/shreveport.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,724062,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,724164,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),727166,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),728123,,blue,,,,null,GW/westpalmbeach.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
435.5,,rt_plussign_withcolor,728630,,blue,,,,49,GW/westpalmbeach.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,729677,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,729785,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),732786,,black_plus_sign,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),733228,,yellow,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
396.7999997138977,,rt_plussign_withcolor,733730,,yellow,,,,50,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,735292,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,735392,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),738394,,black_plus_sign,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),738888,,yellow,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
403,,rt_plussign_withcolor,739390,,yellow,,,,50,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,740898,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,741001,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),744002,,black_plus_sign,,,,null,GW/newhope.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),744422,,yellow,,,,null,GW/newhope.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,744924,,yellow,,,,null,GW/newhope.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
633.7000002861023,,rt_thecrossant_black,746508,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,746610,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),749611,,black_plus_sign,,,,null,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),750323,,yellow,,,,null,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
360.5,,rt_plussign_withcolor,750825,,yellow,,,,50,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,752117,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,752220,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),755222,,black_plus_sign,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),755906,,yellow,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
381.1000003814697,,rt_plussign_withcolor,756408,,yellow,,,,50,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,757729,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,757831,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),760843,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),761911,,blue,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
472.8999996185303,,rt_plussign_withcolor,762412,,blue,,,,49,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,763347,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,763448,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),766449,,black_plus_sign,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),767530,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
481.80000019073486,,rt_plussign_withcolor,768031,,blue,,,,49,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,768954,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,769055,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),772058,,black_plus_sign,,,,null,GW/cornwall.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),772587,,blue,,,,null,GW/cornwall.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
434.09999990463257,,rt_plussign_withcolor,773088,,blue,,,,49,GW/cornwall.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,774561,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,774664,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),777666,,black_plus_sign,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),778587,,blue,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
449,,rt_plussign_withcolor,779088,,blue,,,,49,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,780180,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,780281,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),783283,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),783885,,blue,,,,null,GW/westpalmbeach.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
390.90000009536743,,rt_plussign_withcolor,784387,,blue,,,,49,GW/westpalmbeach.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,785788,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,785890,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),788893,,black_plus_sign,,,,null,GW/huntsville.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),789349,,yellow,,,,null,GW/huntsville.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
454.80000019073486,,rt_plussign_withcolor,789850,,yellow,,,,50,GW/huntsville.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,791397,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,791499,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),794501,,black_plus_sign,,,,null,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),794983,,yellow,,,,null,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
356.59999990463257,,rt_plussign_withcolor,795485,,yellow,,,,50,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,797007,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,797108,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),800110,,black_plus_sign,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),800990,,blue,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
492.2000002861023,,rt_plussign_withcolor,801491,,blue,,,,49,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,802616,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,802718,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),805721,,black_plus_sign,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),806257,,blue,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
385.90000009536743,,rt_plussign_withcolor,806758,,blue,,,,49,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,808226,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,808329,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),811330,,black_plus_sign,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),812091,,blue,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
399.6000003814697,,rt_plussign_withcolor,812592,,blue,,,,49,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,813834,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,813935,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),816937,,black_plus_sign,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),817893,,yellow,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,818395,,yellow,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
908.2999997138977,,rt_thecrossant_black,819455,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,819557,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),822559,,black_plus_sign,,,,null,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),823582,,blue,,,,null,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
426.69999980926514,,rt_plussign_withcolor,824091,,blue,,,,49,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,825071,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,825172,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),828174,,black_plus_sign,,,,null,GW/shreveport.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),828726,,blue,,,,null,GW/shreveport.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
381.30000019073486,,rt_plussign_withcolor,829231,,blue,,,,49,GW/shreveport.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,830682,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,830784,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),833786,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),834427,,blue,,,,null,GW/westpalmbeach.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
408.90000009536743,,rt_plussign_withcolor,834928,,blue,,,,49,GW/westpalmbeach.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,836295,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,836397,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),839399,,black_plus_sign,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),840359,,blue,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
416.90000009536743,,rt_plussign_withcolor,840861,,blue,,,,49,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,841916,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,842018,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),845021,,black_plus_sign,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),845766,,blue,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
327.90000009536743,,rt_plussign_withcolor,846268,,blue,,,,49,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,847537,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,847638,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),850640,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),851103,,yellow,,,,null,GW/westpalmbeach.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
446.8999996185303,,rt_plussign_withcolor,851604,,yellow,,,,50,GW/westpalmbeach.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,853144,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,853245,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),856259,,black_plus_sign,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),856662,,yellow,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
374.3999996185303,,rt_plussign_withcolor,857164,,yellow,,,,50,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,858764,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,858866,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),861868,,black_plus_sign,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),862701,,yellow,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
399.40000009536743,,rt_plussign_withcolor,863203,,yellow,,,,50,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,864380,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,864481,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),867483,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),868359,,blue,,,,null,GW/gatlinburg.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,868860,,blue,,,,null,GW/gatlinburg.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
995.3000001907349,,rt_thecrossant_black,869990,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,870092,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),873095,,black_plus_sign,,,,null,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),874111,,blue,,,,null,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
373.90000009536743,,rt_plussign_withcolor,874612,,blue,,,,49,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,875600,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,875702,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),878715,,black_plus_sign,,,,null,GW/leesburg.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),879580,,blue,,,,null,GW/leesburg.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
400.2999997138977,,rt_plussign_withcolor,880082,,blue,,,,49,GW/leesburg.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,881223,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,881324,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),884335,,black_plus_sign,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),884887,,yellow,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,885389,,yellow,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
984.2999997138977,,rt_thecrossant_black,886840,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,886941,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),889943,,black_plus_sign,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),890769,,yellow,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
490.5,,rt_plussign_withcolor,891272,,yellow,,,,50,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,892448,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,892560,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),895562,,black_plus_sign,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),896206,,yellow,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
375.30000019073486,,rt_plussign_withcolor,896708,,yellow,,,,50,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,898068,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,898171,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),901173,,black_plus_sign,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),902034,,yellow,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
405.8999996185303,,rt_plussign_withcolor,902536,,yellow,,,,50,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,903678,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,903786,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),906788,,black_plus_sign,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),907692,,yellow,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
431.90000009536743,,rt_plussign_withcolor,908194,,yellow,,,,50,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,909293,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,909395,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),912397,,black_plus_sign,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),912903,,yellow,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
392,,rt_plussign_withcolor,913404,,yellow,,,,50,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,914906,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,915008,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),918010,,black_plus_sign,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),919049,,blue,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
425.80000019073486,,rt_plussign_withcolor,919550,,blue,,,,49,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,920515,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,920617,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),923619,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),924254,,blue,,,,null,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
353.90000009536743,,rt_plussign_withcolor,924754,,blue,,,,49,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,926123,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,926224,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),929226,,black_plus_sign,,,,null,GW/newhope.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),930133,,blue,,,,null,GW/newhope.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
501.2999997138977,,rt_plussign_withcolor,930635,,blue,,,,49,GW/newhope.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,931744,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,931845,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
