rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs
null,,learn_phase(without_color),728059,black_plus_sign,,,,null,GW/hat.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),728552,blue,,,,null,GW/hat.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,729054,blue,,,,null,GW/hat.jpg,GW/dustpan.jpg,,,,,,,,,,,,
1027.2000000001863,,rt_thecrossant_black,730582,black_plus_sign,,,,49,,,0.9146341463414634,1,,,,,,,,,,
null,,color_black,730686,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),732690,black_plus_sign,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,black_cross(without_color),733552,green,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,734054,green,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
874.5,,rt_thecrossant_black,735198,black_plus_sign,,,,50,,,0.9156626506024096,1,,,,,,,,,,
null,,color_black,735310,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),737314,black_plus_sign,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),738406,green,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,738914,green,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
1567.1000000000931,,rt_thecrossant_black,739829,black_plus_sign,,,,50,,,0.9166666666666666,1,,,,,,,,,,
null,,color_black,739932,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),741936,black_plus_sign,,,,null,GW/jukebox.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),742789,blue,,,,null,GW/jukebox.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,743292,blue,,,,null,GW/jukebox.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,744445,black_plus_sign,,,,null,,,0.9166666666666666,,,,,,,,,,,
null,,color_black,744548,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),746552,black_plus_sign,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),747270,blue,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,747771,blue,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,
1675.6999999999534,,rt_thecrossant_black,749060,black_plus_sign,,,,50,,,0.9058823529411765,0,,,,,,,,,,
null,,warning_page,752063,warning,,,,null,,,,,,,,,,,,,,
null,,color_black,752169,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),754173,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),754935,blue,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,755450,blue,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
1150.7999999998137,,rt_thecrossant_black,756694,black_plus_sign,,,,49,,,0.9069767441860465,1,,,,,,,,,,
null,,color_black,756797,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),758801,black_plus_sign,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),759875,blue,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,760377,blue,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
1459.6000000000931,,rt_thecrossant_black,761311,black_plus_sign,,,,49,,,0.9080459770114943,1,,,,,,,,,,
null,,color_black,761414,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),763419,black_plus_sign,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),764367,blue,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,764869,blue,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
1445.8999999999069,,rt_thecrossant_black,765927,black_plus_sign,,,,49,,,0.9090909090909091,1,,,,,,,,,,
null,,color_black,766030,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),768034,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),768959,blue,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,769461,blue,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
1521.3999999999069,,rt_thecrossant_black,770544,black_plus_sign,,,,49,,,0.9101123595505618,1,,,,,,,,,,
null,,color_black,770646,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),772650,black_plus_sign,,,,null,GW/gong.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),773468,blue,,,,null,GW/gong.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,773970,blue,,,,null,GW/gong.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
1180.5,,rt_thecrossant_black,775159,black_plus_sign,,,,49,,,0.9111111111111111,1,,,,,,,,,,
null,,color_black,775266,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),777270,black_plus_sign,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),778058,blue,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,778561,blue,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
1027.3999999999069,,rt_thecrossant_black,779780,black_plus_sign,,,,49,,,0.9120879120879121,1,,,,,,,,,,
null,,color_black,779883,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),781888,black_plus_sign,,,,null,GW/dustpan.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),782422,green,,,,null,GW/dustpan.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,782924,green,,,,null,GW/dustpan.jpg,GW/barrel.jpg,,,,,,,,,,,,
1178.6999999999534,,rt_thecrossant_black,784397,black_plus_sign,,,,50,,,0.9130434782608695,1,,,,,,,,,,
null,,color_black,784500,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),786505,black_plus_sign,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),787151,blue,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,787654,blue,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
850.3000000000466,,rt_thecrossant_black,789014,black_plus_sign,,,,49,,,0.9139784946236559,1,,,,,,,,,,
null,,color_black,789117,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),791121,black_plus_sign,,,,null,GW/hat.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),792014,green,,,,null,GW/hat.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,792516,green,,,,null,GW/hat.jpg,GW/dustpan.jpg,,,,,,,,,,,,
765.0999999998603,,rt_thecrossant_black,793631,black_plus_sign,,,,50,,,0.9148936170212766,1,,,,,,,,,,
null,,color_black,793734,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),795739,black_plus_sign,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),796162,green,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,796664,green,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,
1606.5,,rt_thecrossant_black,798247,black_plus_sign,,,,50,,,0.9157894736842105,1,,,,,,,,,,
null,,color_black,798351,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),800355,black_plus_sign,,,,null,GW/gong.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),801446,green,,,,null,GW/gong.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,801948,green,,,,null,GW/gong.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
636.8000000000466,,rt_thecrossant_black,802863,black_plus_sign,,,,50,,,0.9166666666666666,1,,,,,,,,,,
null,,color_black,802966,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),804970,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),805966,blue,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,806469,blue,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
1272.1999999999534,,rt_thecrossant_black,807479,black_plus_sign,,,,49,,,0.9175257731958762,1,,,,,,,,,,
null,,color_black,807582,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),809586,black_plus_sign,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),810689,green,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,811190,green,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
1490.1000000000931,,rt_thecrossant_black,812093,black_plus_sign,,,,49,,,0.9081632653061225,0,,,,,,,,,,
null,,color_black,812199,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),814203,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),814675,blue,,,,null,GW/wheelchair.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,815178,blue,,,,null,GW/wheelchair.jpg,GW/barrel.jpg,,,,,,,,,,,,
1669,,rt_thecrossant_black,816713,black_plus_sign,,,,49,,,0.9090909090909091,1,,,,,,,,,,
null,,color_black,816814,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),818817,black_plus_sign,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),819533,blue,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,820035,blue,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,
895.5,,rt_thecrossant_black,821325,black_plus_sign,,,,49,,,0.91,1,,,,,,,,,,
null,,color_black,821428,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),823432,black_plus_sign,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),824354,blue,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,824858,blue,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
964.8999999999069,,rt_thecrossant_black,825948,black_plus_sign,,,,49,,,0.9108910891089109,1,,,,,,,,,,
null,,color_black,826052,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),828056,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),828744,green,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,829247,green,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
1044.5,,rt_thecrossant_black,830565,black_plus_sign,,,,50,,,0.9117647058823529,1,,,,,,,,,,
null,,color_black,830668,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),832671,black_plus_sign,,,,null,GW/dustpan.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),833405,green,,,,null,GW/dustpan.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,833907,green,,,,null,GW/dustpan.jpg,GW/barrel.jpg,,,,,,,,,,,,
879.1000000000931,,rt_thecrossant_black,835181,black_plus_sign,,,,50,,,0.912621359223301,1,,,,,,,,,,
null,,color_black,835284,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),837289,black_plus_sign,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),838005,blue,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,838507,blue,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
1148.5999999998603,,rt_thecrossant_black,839797,black_plus_sign,,,,49,,,0.9134615384615384,1,,,,,,,,,,
null,,color_black,839900,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),841905,black_plus_sign,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),842425,green,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,842944,green,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
1391,,rt_thecrossant_black,844438,black_plus_sign,,,,50,,,0.9142857142857143,1,,,,,,,,,,
null,,color_black,844541,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),846545,black_plus_sign,,,,null,GW/hat.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),847404,green,,,,null,GW/hat.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,847906,green,,,,null,GW/hat.jpg,GW/dustpan.jpg,,,,,,,,,,,,
991.9000000001397,,rt_thecrossant_black,849059,black_plus_sign,,,,50,,,0.9150943396226415,1,,,,,,,,,,
null,,color_black,849169,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),851173,black_plus_sign,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),851683,blue,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,852186,blue,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
1443.8999999999069,,rt_thecrossant_black,853683,black_plus_sign,,,,49,,,0.9158878504672897,1,,,,,,,,,,
null,,color_black,853786,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),855790,black_plus_sign,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),856763,blue,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,857267,blue,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
1484.9000000001397,,rt_thecrossant_black,858299,black_plus_sign,,,,49,,,0.9166666666666666,1,,,,,,,,,,
null,,color_black,858402,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),860406,black_plus_sign,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),861433,blue,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,861935,blue,,,,null,GW/paint.jpg,GW/dustpan.jpg,,,,,,,,,,,,
1440.4000000001397,,rt_thecrossant_black,862914,black_plus_sign,,,,49,,,0.9174311926605505,1,,,,,,,,,,
null,,color_black,863017,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),865021,black_plus_sign,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),866111,blue,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,866613,blue,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
1464.6000000000931,,rt_thecrossant_black,867529,black_plus_sign,,,,49,,,0.9181818181818182,1,,,,,,,,,,
null,,color_black,867632,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),869636,black_plus_sign,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),870682,blue,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,871187,blue,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
1376.8000000000466,,rt_thecrossant_black,872148,black_plus_sign,,,,49,,,0.918918918918919,1,,,,,,,,,,
null,,color_black,872251,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),874256,black_plus_sign,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),874733,green,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,875235,green,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
1188.9000000001397,,rt_thecrossant_black,876763,black_plus_sign,,,,50,,,0.9196428571428571,1,,,,,,,,,,
null,,color_black,876864,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),878866,black_plus_sign,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),879330,blue,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,879832,blue,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,
990.3999999999069,,rt_thecrossant_black,881388,black_plus_sign,,,,49,,,0.9203539823008849,1,,,,,,,,,,
null,,color_black,881491,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),883495,black_plus_sign,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),884274,green,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,884776,green,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,
572.6000000000931,,rt_thecrossant_black,886010,black_plus_sign,,,,50,,,0.9210526315789473,1,,,,,,,,,,
null,,color_black,886114,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),888118,black_plus_sign,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,black_cross(without_color),888652,green,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,889154,green,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
1467.5,,rt_thecrossant_black,890627,black_plus_sign,,,,50,,,0.9217391304347826,1,,,,,,,,,,
null,,color_black,890731,black_plus_sign,,,,null,,,,,,,,,,,,,,
29747.90000000014,,intro_1,920482,instruct,,0,Start,,,,,,,,,,,,,,,
3807.8000000000466,,directmemory_phase,924292,GW/jukebox.jpg,,,,51,,,1,1,GW/basket.jpg,GW/soldier.jpg,GW/paint.jpg,GW/paint.jpg,GW/soldier.jpg,GW/basket.jpg,1,,,
null,,html-keyboard-response,925297,<p></p>,,,,null,,,,,,,,,,,,,,
3248.3000000002794,,directmemory_phase,928548,GW/hat.jpg,,,,51,,,0.5,0,GW/dustpan.jpg,GW/gong.jpg,GW/paint.jpg,GW/dustpan.jpg,GW/paint.jpg,GW/gong.jpg,0.5,closer,,
null,,html-keyboard-response,929552,<p></p>,,,,null,,,,,,,,,,,,,,
3113.8000000002794,,directmemory_phase,932668,GW/jukebox.jpg,,,,49,,,0.6666666666666666,1,GW/teeth.jpg,GW/basket.jpg,GW/soldier.jpg,GW/teeth.jpg,GW/soldier.jpg,GW/basket.jpg,1,,,
null,,html-keyboard-response,933672,<p></p>,,,,null,,,,,,,,,,,,,,
2112.399999999907,,directmemory_phase,935788,GW/dustpan.jpg,,,,51,,,0.75,1,GW/basket.jpg,GW/wheelchair.jpg,GW/paint.jpg,GW/paint.jpg,GW/wheelchair.jpg,GW/basket.jpg,1,,,
null,,html-keyboard-response,936792,<p></p>,,,,null,,,,,,,,,,,,,,
2610.7999999998137,,directmemory_phase,939404,GW/jukebox.jpg,,,,51,,,0.8,1,GW/globe.jpg,GW/soldier.jpg,GW/hat.jpg,GW/hat.jpg,GW/soldier.jpg,GW/globe.jpg,1,,,
null,,html-keyboard-response,940409,<p></p>,,,,null,,,,,,,,,,,,,,
3793.2000000001863,,directmemory_phase,944204,GW/basket.jpg,,,,51,,,0.6666666666666666,0,GW/globe.jpg,GW/hat.jpg,GW/wheelchair.jpg,GW/globe.jpg,GW/wheelchair.jpg,GW/hat.jpg,0.5,closer,,
null,,html-keyboard-response,945209,<p></p>,,,,null,,,,,,,,,,,,,,
1808.7000000001863,,directmemory_phase,947020,GW/teeth.jpg,,,,51,,,0.7142857142857143,1,GW/barrel.jpg,GW/paint.jpg,GW/jukebox.jpg,GW/jukebox.jpg,GW/paint.jpg,GW/barrel.jpg,1,,,
null,,html-keyboard-response,948024,<p></p>,,,,null,,,,,,,,,,,,,,
2888.100000000093,,directmemory_phase,950914,GW/globe.jpg,,,,51,,,0.75,1,GW/hat.jpg,GW/gong.jpg,GW/basket.jpg,GW/basket.jpg,GW/gong.jpg,GW/hat.jpg,1,,,
null,,html-keyboard-response,951916,<p></p>,,,,null,,,,,,,,,,,,,,
3581.399999999907,,directmemory_phase,955500,GW/paint.jpg,,,,49,,,0.6666666666666666,0,GW/gong.jpg,GW/wheelchair.jpg,GW/camera.jpg,GW/wheelchair.jpg,GW/gong.jpg,GW/camera.jpg,0.5,closer,,
null,,html-keyboard-response,956504,<p></p>,,,,null,,,,,,,,,,,,,,
4727.800000000279,,directmemory_phase,961234,GW/basket.jpg,,,,50,,,0.6,0,GW/hat.jpg,GW/wheelchair.jpg,GW/gong.jpg,GW/gong.jpg,GW/wheelchair.jpg,GW/hat.jpg,0.5,closer,,
null,,html-keyboard-response,962236,<p></p>,,,,null,,,,,,,,,,,,,,
3982,,directmemory_phase,966220,GW/barrel.jpg,,,,49,,,0.5454545454545454,0,GW/teeth.jpg,GW/basket.jpg,GW/wheelchair.jpg,GW/wheelchair.jpg,GW/basket.jpg,GW/teeth.jpg,0.5,closer,,
null,,html-keyboard-response,967224,<p></p>,,,,null,,,,,,,,,,,,,,
4377.5,,directmemory_phase,971604,GW/basket.jpg,,,,49,,,0.5,0,GW/dustpan.jpg,GW/wheelchair.jpg,GW/snail.jpg,GW/snail.jpg,GW/wheelchair.jpg,GW/dustpan.jpg,0.5,closer,,
null,,html-keyboard-response,972608,<p></p>,,,,null,,,,,,,,,,,,,,
3481.5,,directmemory_phase,976092,GW/wheelchair.jpg,,,,51,,,0.5384615384615384,1,GW/snail.jpg,GW/camera.jpg,GW/paint.jpg,GW/paint.jpg,GW/camera.jpg,GW/snail.jpg,1,,,
null,,html-keyboard-response,977096,<p></p>,,,,null,,,,,,,,,,,,,,
3841.2999999998137,,directmemory_phase,980940,GW/hat.jpg,,,,50,,,0.5,0,GW/soldier.jpg,GW/basket.jpg,GW/barrel.jpg,GW/soldier.jpg,GW/barrel.jpg,GW/basket.jpg,0.5,closer,,
null,,html-keyboard-response,981945,<p></p>,,,,null,,,,,,,,,,,,,,
2504.600000000093,,directmemory_phase,984452,GW/paint.jpg,,,,49,,,0.5333333333333333,1,GW/dustpan.jpg,GW/basket.jpg,GW/barrel.jpg,GW/dustpan.jpg,GW/barrel.jpg,GW/basket.jpg,1,,,
null,,html-keyboard-response,985455,<p></p>,,,,null,,,,,,,,,,,,,,
2666,,directmemory_phase,988123,GW/soldier.jpg,,,,49,,,0.5625,1,GW/hat.jpg,GW/wheelchair.jpg,GW/dustpan.jpg,GW/hat.jpg,GW/dustpan.jpg,GW/wheelchair.jpg,1,,,
null,,html-keyboard-response,989128,<p></p>,,,,null,,,,,,,,,,,,,,
3457.7000000001863,,directmemory_phase,992588,GW/dustpan.jpg,,,,50,,,0.5882352941176471,1,GW/soldier.jpg,GW/barrel.jpg,GW/gong.jpg,GW/barrel.jpg,GW/soldier.jpg,GW/gong.jpg,1,,,
null,,html-keyboard-response,993592,<p></p>,,,,null,,,,,,,,,,,,,,
3953.0999999996275,,directmemory_phase,997548,GW/gong.jpg,,,,49,,,0.6111111111111112,1,GW/camera.jpg,GW/jukebox.jpg,GW/snail.jpg,GW/camera.jpg,GW/snail.jpg,GW/jukebox.jpg,1,,,
null,,html-keyboard-response,998552,<p></p>,,,,null,,,,,,,,,,,,,,
4401.200000000186,,directmemory_phase,1002956,GW/dustpan.jpg,,,,51,,,0.631578947368421,1,GW/gong.jpg,GW/soldier.jpg,GW/hat.jpg,GW/hat.jpg,GW/soldier.jpg,GW/gong.jpg,1,,,
null,,html-keyboard-response,1003960,<p></p>,,,,null,,,,,,,,,,,,,,
5041,,directmemory_phase,1009004,GW/gong.jpg,,,,51,,,0.6,0,GW/barrel.jpg,GW/basket.jpg,GW/dustpan.jpg,GW/basket.jpg,GW/barrel.jpg,GW/dustpan.jpg,0.5,closer,,
null,,html-keyboard-response,1010008,<p></p>,,,,null,,,,,,,,,,,,,,
4081.399999999907,,directmemory_phase,1014092,GW/dustpan.jpg,,,,50,,,0.5714285714285714,0,GW/snail.jpg,GW/globe.jpg,GW/jukebox.jpg,GW/jukebox.jpg,GW/globe.jpg,GW/snail.jpg,0.5,closer,,
null,,html-keyboard-response,1015096,<p></p>,,,,null,,,,,,,,,,,,,,
3345.100000000093,,directmemory_phase,1018444,GW/wheelchair.jpg,,,,50,,,0.5454545454545454,0,GW/barrel.jpg,GW/hat.jpg,GW/dustpan.jpg,GW/barrel.jpg,GW/dustpan.jpg,GW/hat.jpg,0.5,closer,,
null,,html-keyboard-response,1019448,<p></p>,,,,null,,,,,,,,,,,,,,
1617.4000000003725,,directmemory_phase,1021068,GW/hat.jpg,,,,50,,,0.5217391304347826,0,GW/basket.jpg,GW/paint.jpg,GW/jukebox.jpg,GW/jukebox.jpg,GW/paint.jpg,GW/basket.jpg,0.5,closer,,
null,,html-keyboard-response,1022071,<p></p>,,,,null,,,,,,,,,,,,,,
4011,,directmemory_phase,1026084,GW/barrel.jpg,,,,50,,,0.5416666666666666,1,GW/basket.jpg,GW/dustpan.jpg,GW/soldier.jpg,GW/dustpan.jpg,GW/basket.jpg,GW/soldier.jpg,1,,,
null,,html-keyboard-response,1027088,<p></p>,,,,null,,,,,,,,,,,,,,
3000.399999999907,,directmemory_phase,1030091,GW/paint.jpg,,,,49,,,0.56,1,GW/jukebox.jpg,GW/globe.jpg,GW/gong.jpg,GW/jukebox.jpg,GW/gong.jpg,GW/globe.jpg,1,,,
null,,html-keyboard-response,1031094,<p></p>,,,,null,,,,,,,,,,,,,,
4523.4000000003725,,directmemory_phase,1035620,GW/barrel.jpg,,,,51,,,0.5769230769230769,1,GW/camera.jpg,GW/jukebox.jpg,GW/globe.jpg,GW/globe.jpg,GW/jukebox.jpg,GW/camera.jpg,1,,,
null,,html-keyboard-response,1036624,<p></p>,,,,null,,,,,,,,,,,,,,
