rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,problems,smooth,distraction,strategies,easier,similar,comments
null,,rt_plussign_withcolor,776237,,blue,,,,null,GW/hotsprings.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
1305.9000000357628,,rt_thecrossant_black,777830,,black_plus_sign,,,,49,,,1,0.9864864864864865,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,777948,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),780960,,black_plus_sign,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),781389,,blue,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,781895,,blue,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
704.8000000119209,,rt_thecrossant_black,783480,,black_plus_sign,,,,49,,,1,0.9866666666666667,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,783586,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),786594,,black_plus_sign,,,,null,GW/carmel.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),787566,,yellow,,,,null,GW/carmel.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
494.7999999523163,,rt_plussign_withcolor,788069,,yellow,,,,50,GW/carmel.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,789119,,black_plus_sign,,,,null,,,1,0.9868421052631579,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,789226,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),792236,,black_plus_sign,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),792680,,blue,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,793182,,blue,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
1303.2000000476837,,rt_thecrossant_black,794748,,black_plus_sign,,,,49,,,1,0.987012987012987,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,794852,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),797859,,black_plus_sign,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),798747,,blue,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,799250,,blue,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
545.5,,rt_thecrossant_black,800374,,black_plus_sign,,,,49,,,1,0.9871794871794872,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,800480,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),803487,,black_plus_sign,,,,null,GW/shreveport.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),804466,,yellow,,,,null,GW/shreveport.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,804972,,yellow,,,,null,GW/shreveport.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
1194.199999988079,,rt_thecrossant_black,806009,,black_plus_sign,,,,50,,,1,0.9873417721518988,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,806113,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),809123,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),810163,,yellow,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,810669,,yellow,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
1275.699999988079,,rt_thecrossant_black,811641,,black_plus_sign,,,,50,,,1,0.9875,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,811745,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),814752,,black_plus_sign,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),815839,,blue,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,816343,,blue,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
1343.9000000357628,,rt_thecrossant_black,817270,,black_plus_sign,,,,49,,,1,0.9876543209876543,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,817376,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),820384,,black_plus_sign,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),821472,,blue,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,821978,,blue,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
1332.8999999761581,,rt_thecrossant_black,822901,,black_plus_sign,,,,49,,,1,0.9878048780487805,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,823007,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),826013,,black_plus_sign,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),826806,,blue,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,827310,,blue,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
1235.300000011921,,rt_thecrossant_black,828537,,black_plus_sign,,,,49,,,1,0.9879518072289156,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,828642,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),831651,,black_plus_sign,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),832351,,blue,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,832854,,blue,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
1137,,rt_thecrossant_black,834172,,black_plus_sign,,,,49,,,1,0.9880952380952381,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,834278,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),837291,,black_plus_sign,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),838008,,blue,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,838510,,blue,,,,null,GW/boulder.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
952.5,,rt_thecrossant_black,839808,,black_plus_sign,,,,49,,,1,0.9882352941176471,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,839913,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),842919,,black_plus_sign,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),843426,,blue,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
484.5,,rt_plussign_withcolor,843928,,blue,,,,49,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,845436,,black_plus_sign,,,,null,,,1,0.9883720930232558,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,845545,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),848554,,black_plus_sign,,,,null,GW/peoria.png,GW/carmel.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),849407,,yellow,,,,null,GW/peoria.png,GW/carmel.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,849911,,yellow,,,,null,GW/peoria.png,GW/carmel.png,,,,,,,,,,,,,,,,,,,,,,,,
702.6999999880791,,rt_thecrossant_black,851070,,black_plus_sign,,,,50,,,1,0.9885057471264368,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,851175,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),854183,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),855236,,blue,,,,null,GW/westpalmbeach.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,855739,,blue,,,,null,GW/westpalmbeach.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
996.1000000238419,,rt_thecrossant_black,856705,,black_plus_sign,,,,49,,,1,0.9886363636363636,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,856810,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),859823,,black_plus_sign,,,,null,GW/boulder.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),860921,,blue,,,,null,GW/boulder.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,861424,,blue,,,,null,GW/boulder.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
1420.300000011921,,rt_thecrossant_black,862341,,black_plus_sign,,,,49,,,1,0.9887640449438202,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,862446,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),865455,,black_plus_sign,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),866189,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,866693,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
1305.2999999523163,,rt_thecrossant_black,867973,,black_plus_sign,,,,50,,,1,0.9888888888888889,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,868079,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),871086,,black_plus_sign,,,,null,GW/carmel.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),871583,,yellow,,,,null,GW/carmel.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,872086,,yellow,,,,null,GW/carmel.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
934.6000000238419,,rt_thecrossant_black,873601,,black_plus_sign,,,,50,,,1,0.989010989010989,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,873706,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),876714,,black_plus_sign,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),877174,,yellow,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,877678,,yellow,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
675.4000000357628,,rt_thecrossant_black,879236,,black_plus_sign,,,,50,,,1,0.9891304347826086,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,879342,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),882348,,black_plus_sign,,,,null,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),883004,,yellow,,,,null,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
502.5999999642372,,rt_plussign_withcolor,883511,,yellow,,,,50,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,884868,,black_plus_sign,,,,null,,,1,0.989247311827957,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,884974,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),887985,,black_plus_sign,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),888810,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,889316,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
868.9000000357628,,rt_thecrossant_black,890502,,black_plus_sign,,,,49,,,1,0.9893617021276596,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,890608,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),893616,,black_plus_sign,,,,null,GW/newhope.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),894662,,yellow,,,,null,GW/newhope.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,895168,,yellow,,,,null,GW/newhope.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
1042.6000000238419,,rt_thecrossant_black,896133,,black_plus_sign,,,,50,,,1,0.9894736842105263,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,896239,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),899246,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),900222,,blue,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,900729,,blue,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
1194.4000000357628,,rt_thecrossant_black,901773,,black_plus_sign,,,,49,,,1,0.9895833333333334,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,901877,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),904889,,black_plus_sign,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),905706,,blue,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,906209,,blue,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
1294.699999988079,,rt_thecrossant_black,907406,,black_plus_sign,,,,49,,,1,0.9896907216494846,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,907510,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),910517,,black_plus_sign,,,,null,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),910965,,yellow,,,,null,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,911468,,yellow,,,,null,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
1123.1000000238419,,rt_thecrossant_black,913032,,black_plus_sign,,,,50,,,1,0.9897959183673469,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,913136,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),916143,,black_plus_sign,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),916875,,blue,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,917381,,blue,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
713.8000000119209,,rt_thecrossant_black,918664,,black_plus_sign,,,,49,,,1,0.98989898989899,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,918771,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),921779,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),922346,,blue,,,,null,GW/westpalmbeach.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
491,,rt_plussign_withcolor,922849,,blue,,,,49,GW/westpalmbeach.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,924294,,black_plus_sign,,,,null,,,1,0.99,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,924399,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),927406,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),928146,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,928651,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
701.6000000238419,,rt_thecrossant_black,929923,,black_plus_sign,,,,50,,,1,0.9900990099009901,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,930028,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),933036,,black_plus_sign,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),933744,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,934247,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
1009.6999999880791,,rt_thecrossant_black,935552,,black_plus_sign,,,,50,,,1,0.9901960784313726,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,935675,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),938683,,black_plus_sign,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),939271,,blue,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,939774,,blue,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
1036.300000011921,,rt_thecrossant_black,941195,,black_plus_sign,,,,49,,,1,0.9902912621359223,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,941300,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),944307,,black_plus_sign,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),945313,,yellow,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,945817,,yellow,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
709.1000000238419,,rt_thecrossant_black,946824,,black_plus_sign,,,,50,,,1,0.9903846153846154,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,946933,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),949945,,black_plus_sign,,,,null,GW/newhope.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),950386,,blue,,,,null,GW/newhope.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,950889,,blue,,,,null,GW/newhope.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
1259.199999988079,,rt_thecrossant_black,952462,,black_plus_sign,,,,49,,,1,0.9904761904761905,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,952567,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),955574,,black_plus_sign,,,,null,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),956370,,blue,,,,null,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,956878,,blue,,,,null,GW/shreveport.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
543.8000000119209,,rt_thecrossant_black,958092,,black_plus_sign,,,,49,,,1,0.9905660377358491,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,958199,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),961207,,black_plus_sign,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),961629,,yellow,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,962135,,yellow,,,,null,GW/racine.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,
1018.2999999523163,,rt_thecrossant_black,963724,,black_plus_sign,,,,50,,,1,0.9906542056074766,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,963829,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),966836,,black_plus_sign,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),967773,,blue,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,968275,,blue,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
899.1999999880791,,rt_thecrossant_black,969351,,black_plus_sign,,,,49,,,1,0.9907407407407407,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,969456,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),972463,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),973231,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,973736,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
1085.4000000357628,,rt_thecrossant_black,974979,,black_plus_sign,,,,50,,,1,0.9908256880733946,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,975090,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),978099,,black_plus_sign,,,,null,GW/shreveport.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),978706,,blue,,,,null,GW/shreveport.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,979210,,blue,,,,null,GW/shreveport.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
1095.9000000357628,,rt_thecrossant_black,980615,,black_plus_sign,,,,49,,,1,0.990909090909091,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,980721,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),983728,,black_plus_sign,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),984747,,yellow,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,985251,,yellow,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
736.6000000238419,,rt_thecrossant_black,986241,,black_plus_sign,,,,50,,,1,0.990990990990991,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,986347,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),989355,,black_plus_sign,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),989946,,blue,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
419,,rt_plussign_withcolor,990451,,blue,,,,49,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,991874,,black_plus_sign,,,,null,,,1,0.9910714285714286,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,991979,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),994990,,black_plus_sign,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),995821,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,996324,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
781.8999999761581,,rt_thecrossant_black,997506,,black_plus_sign,,,,49,,,1,0.9911504424778761,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,997612,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1000620,,black_plus_sign,,,,null,GW/newhope.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1001691,,yellow,,,,null,GW/newhope.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1002193,,yellow,,,,null,GW/newhope.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
1007,,rt_thecrossant_black,1003133,,black_plus_sign,,,,50,,,1,0.9912280701754386,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,1003244,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),1006254,,black_plus_sign,,,,null,GW/hotsprings.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),1006790,,blue,,,,null,GW/hotsprings.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,1007293,,blue,,,,null,GW/hotsprings.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
